Time, Finish
10,9,11,9,1.640015,0.25
11,3,15,15,4.5,4
19,9,16,4,2.099976,2
10,14,6,5,3.400024,3.25
1,14,0,12,1.880005,0.75
5,12,5,12,0,0
16,10,13,17,3.140015,2.5
17,8,18,6,0.7999268,0.75
10,15,4,6,7.359985,3.75
9,7,19,13,4.179932,4
2,19,3,6,5,3.5
12,16,2,11,4.76001,3.75
19,19,18,16,1.059937,1
14,7,9,10,2.099976,2
3,14,7,5,8.459961,3.25
2,18,17,8,7.080078,6.25
12,10,15,7,2.099976,1.5
3,15,13,12,8.97998,3.25
13,4,2,17,7.880005,6
7,6,1,9,2.360107,2.25
8,2,18,17,8.380005,6.25
0,16,9,16,2.360107,2.25
17,4,5,12,6.839966,5
17,6,7,0,5.780029,4
10,12,6,6,3.179932,2.5
0,15,4,16,1.840088,1.25
11,19,1,2,7.559937,6.75
2,14,1,4,4.23999,2.75
1,3,19,15,12.30005,7.5
8,4,12,6,1.579956,1.5
14,5,3,14,6.280029,5
12,4,16,15,4.439941,3.75
16,16,19,3,4.699951,4
19,5,2,13,10.5199,6.25
13,18,10,5,4.980103,4
3,10,13,17,4.440063,4.25
7,13,9,3,4.73999,3
3,8,11,10,2.619995,2.5
0,4,4,11,3.400024,2.75
13,18,19,10,3.660034,3.5
7,19,15,12,4.440063,3.75
0,1,0,12,6.820068,2.75
14,12,16,13,1.319946,0.75
1,11,12,0,6.539917,5.5
11,2,15,0,1.580078,1.5
13,19,14,7,5.039917,3.25
0,18,10,12,5.799927,4
6,17,16,7,5.780029,5
8,15,13,15,2.400024,1.25
1,16,17,10,6.580078,5.5
5,3,10,10,8.73999,3
0,13,19,2,7.819946,7.5
2,10,4,2,2.620117,2.5
9,10,16,4,3.960083,3.25
11,6,1,10,3.660034,3.5
16,15,13,19,2.899902,1.75
5,6,19,6,3.660034,3.5
14,14,0,8,6.340088,5
1,16,2,15,0.5400391,0.5
7,8,9,12,1.579956,1.5
4,19,4,1,6.799927,4.5
11,12,16,18,2.880005,2.75
7,17,15,19,2.619995,2.5
15,11,17,8,1.839966,1.25
5,12,6,17,2.099976,1.5
16,8,16,6,0.5400391,0.5
7,10,3,14,2.660034,2
12,14,19,17,3.179932,2.5
2,2,0,1,1.859985,0.75
2,5,16,10,7.859985,4.75
17,16,12,3,7.320068,4.5
15,17,7,12,5.26001,3.25
1,18,3,7,4.76001,3.25
11,7,6,15,5.779907,3.25
15,0,19,2,1.579956,1.5
2,5,17,13,8.880005,5.75
9,5,19,14,5.800049,4.75
2,1,16,15,8.339966,7
14,19,6,0,10.45996,6.75
6,8,12,17,4.440063,3.75
0,9,17,0,6.799927,6.5
10,3,16,4,2.359985,1.75
9,9,4,13,2.359985,2.25
7,1,5,8,4,2.25
1,10,2,4,1.840088,1.75
16,16,9,10,6.580078,3.25
19,10,12,8,2.880005,2.25
12,17,13,9,2.880005,2.25
17,6,3,11,4.960083,4.75
11,0,11,7,1.840088,1.75
7,6,4,19,5.019897,4
9,15,15,2,7.380005,4.75
5,4,16,17,7.200073,6
6,1,12,19,8.699951,6
5,13,4,8,1.579956,1.5
13,2,13,2,0,0
19,3,11,15,7.320068,5
4,2,7,17,4.699951,4.5
0,12,12,3,6.219971,5.25
10,9,3,12,2.619995,2.5
1,4,12,12,4.960083,4.75
1,8,19,18,7.300049,7
5,1,3,17,7.079956,4.5
12,8,9,10,1.839966,1.25
3,13,3,12,2.76001,0.25
16,8,0,15,8.619995,5.75
18,16,4,19,9.840088,4.25
0,9,9,3,4.439941,3.75
0,12,13,1,7.840088,6
14,12,3,15,4.180054,3.5
11,10,17,0,4.180054,4
8,3,18,3,3.660034,2.5
3,19,17,16,5.23999,4.25
17,7,4,5,4.480103,3.75
10,14,10,7,1.840088,1.75
17,15,17,6,2.880005,2.25
14,8,17,0,3.159912,2.75
3,16,18,8,6.579956,5.75
0,18,9,10,4.439941,4.25
14,18,17,3,8.159912,4.5
12,1,17,9,9.079956,3.25
12,13,0,15,3.939941,3.5
4,14,10,16,2.099976,2
5,15,12,6,6.040039,4
14,17,16,4,3.920044,3.75
4,11,5,0,8.959961,3
16,4,11,15,5.26001,4
16,4,8,2,2.900024,2.5
19,17,14,17,1.320068,1.25
15,12,17,0,7.960083,3.5
18,9,16,4,1.839966,1.75
2,3,19,19,9.119995,8.25
18,18,3,16,4.959961,4.25
17,1,10,13,4.959961,4.75
8,14,3,12,2.920044,1.75
4,3,5,12,5.23999,2.5
16,2,2,17,8.919922,7.25
18,7,7,14,4.97998,4.5
5,8,0,12,3.719971,2.25
14,17,5,9,5.280029,4.25
18,13,7,13,2.880005,2.75
2,6,11,19,7.919922,5.5
1,15,12,9,10.12012,4.25
8,5,5,12,8.440063,2.5
8,5,9,15,3.400024,2.75
13,0,7,2,2.100098,2
19,3,12,4,2.900024,2
14,13,1,19,9.359985,4.75
19,12,4,13,4.180054,4
10,7,13,6,1.060059,1
14,9,8,15,5.800049,3
14,0,10,19,6.52002,5.75
1,17,3,14,2.900024,1.25
2,8,1,14,2.359985,1.75
5,0,8,8,3.439941,2.75
8,15,6,1,4.459961,4
19,2,14,14,4.959961,4.25
2,16,12,18,3.699951,3
3,13,15,11,5.26001,3.5
12,2,11,6,5.47998,1.25
16,14,10,14,2.900024,1.5
19,12,14,17,2.900024,2.5
14,16,17,19,1.579956,1.5
18,0,14,3,2.359985,1.75
15,6,12,14,3.400024,2.75
5,13,16,4,7.079956,5
19,10,13,13,2.359985,2.25
11,6,0,16,6.560059,5.25
14,13,18,11,1.580078,1.5
0,16,0,6,2.619995,2.5
4,12,16,11,5.399902,3.25
7,5,0,0,4.200073,3
4,5,3,15,2.880005,2.75
19,15,9,16,2.880005,2.75
4,6,4,0,1.859985,1.5
16,4,3,7,6.319946,4
5,8,12,2,4.460083,3.25
2,3,5,3,1.319946,0.75
1,6,0,10,1.839966,1.25
6,16,2,14,1.859985,1.5
8,3,6,14,4.199951,3.25
17,5,2,2,10.86011,4.5
19,13,0,14,5.73999,5
11,10,16,12,1.839966,1.75
8,0,19,9,5.219971,5
10,2,0,3,4.459961,2.75
12,5,14,14,3.400024,2.75
17,2,7,13,6.040039,5.25
14,11,4,18,5.52002,4.25
0,2,12,11,7.359985,5.25
16,6,7,2,3.920044,3.25
4,2,9,2,1.319946,1.25
13,3,5,4,2.359985,2.25
12,10,6,19,5.5,3.75
12,9,3,11,4.299927,2.75
0,1,14,0,4.199951,3.75
2,12,15,8,6.540039,4.25
15,9,4,16,10.59998,4.5
11,8,18,10,2.359985,2.25
11,11,5,2,4.439941,3.75
5,8,14,10,3.160034,2.75
17,7,4,17,8.660034,5.75
16,14,13,15,1.580078,1
6,2,2,4,2.640015,1.5
3,18,15,18,3.699951,3
3,7,12,9,3.399902,2.75
12,8,9,13,2.619995,2
0,10,18,19,9.180054,6.75
6,5,10,1,2.659912,2
13,2,5,13,7.060059,4.75
2,0,14,14,7.339966,6.5
17,18,3,9,6.519897,5.75
0,10,8,1,4.439941,4.25
13,2,15,10,2.619995,2.5
17,7,1,15,6.819946,6
16,16,13,6,5.759888,3.25
11,0,0,17,7.299927,7
15,2,0,10,9.079956,5.75
5,10,10,11,2.099976,1.5
11,18,15,0,6.02002,5.5
8,3,12,18,5.76001,4.75
2,8,10,9,5.540039,2.25
11,10,18,16,3.400024,3.25
14,4,1,17,7.320068,6.5
9,13,17,19,3.659912,3.5
10,0,1,12,7.339966,5.25
16,15,3,19,4.440063,4.25
3,10,12,9,2.900024,2.5
4,5,12,14,4.959961,4.25
4,2,12,4,2.619995,2.5
14,15,15,12,1.059937,1
4,7,3,0,2.619995,2
11,0,8,6,2.880005,2.25
18,3,5,19,8.680054,7.25
12,3,19,0,3.179932,2.5
18,2,6,0,3.660034,3.5
3,13,9,6,7.140015,3.25
11,18,18,7,4.699951,4.5
7,8,7,1,2.359985,1.75
15,19,3,16,4.439941,3.75
9,16,10,5,3.419922,3
6,9,5,11,0.7999268,0.75
2,17,11,6,6.580078,5
18,10,4,17,7.679932,5.25
0,6,12,7,4.199951,3.25
13,12,4,1,7.140015,5
2,10,11,15,4.219971,3.5
18,12,16,18,3.140015,2
9,18,10,7,3.140015,3
19,18,10,12,5,3.75
7,16,14,14,2.360107,2.25
8,15,14,1,5.220093,5
7,3,9,12,3.440063,2.75
18,19,3,11,6.280029,5.75
1,13,4,9,2.359985,1.75
4,3,16,12,12.16003,5.25
14,12,3,7,4.460083,4
2,2,9,19,7.880005,6
3,8,5,16,2.619995,2.5
15,14,11,8,4.220093,2.5
12,5,19,3,2.880005,2.25
4,16,4,3,3.400024,3.25
0,4,4,9,2.880005,2.25
14,18,18,4,7.859985,4.5
13,16,17,5,6.900024,3.75
14,4,19,0,2.359985,2.25
10,17,13,16,1.059937,1
14,8,13,15,2.619995,2
4,2,12,18,7.319946,6
3,8,7,10,1.579956,1.5
14,12,2,16,5.5,4
17,4,3,12,9.160034,5.5
14,17,2,10,7.060059,4.75
2,9,14,7,6.819946,3.5
12,14,6,18,4.5,2.5
3,14,12,17,3.659912,3
0,1,5,15,6.039917,4.75
10,8,0,6,3.420044,3
15,9,0,14,8.47998,5
19,4,9,10,5.820068,4
11,3,19,19,6.26001,6
6,0,15,4,3.959961,3.25
17,9,14,18,4.219971,3
18,7,11,7,1.840088,1.75
8,13,7,10,1.859985,1
13,10,8,12,2.920044,1.75
19,17,14,18,2.380005,1.5
12,17,12,10,1.839966,1.75
12,0,18,17,7.579956,5.75
17,14,11,18,2.619995,2.5
8,7,0,10,7.600098,2.75
6,9,18,18,8.100098,5.25
10,2,8,18,7.140015,4.5
14,6,17,11,3.160034,2
11,9,18,10,2.099976,2
16,0,4,17,8.079956,7.25
15,6,7,11,3.400024,3.25
15,4,0,2,5.23999,4.25
11,6,17,8,2.099976,2
0,0,16,4,5.23999,5
1,1,14,4,4.179932,4
16,8,3,1,5.779907,5
19,15,8,7,4.959961,4.75
7,16,19,9,5.47998,4.75
18,11,6,18,8.140015,4.75
0,13,2,1,8.700073,3.5
17,4,16,8,1.840088,1.25
8,5,12,10,4.220093,2.25
12,18,0,11,5.780029,4.75
0,2,8,3,2.880005,2.25
18,12,18,2,2.619995,2.5
14,19,1,4,7.819946,7
10,10,10,18,3.420044,2
17,14,17,7,2.360107,1.75
12,8,1,4,4.440063,3.75
5,9,16,7,7.919922,3.25
10,5,14,5,4.900024,1
4,14,4,0,3.659912,3.5
3,18,6,3,4.700073,4.5
8,1,11,14,4.700073,4
14,5,15,11,2.640015,1.75
2,17,16,13,5.26001,4.5
2,17,8,13,2.899902,2.5
12,17,14,10,2.640015,2.25
14,18,10,18,4.339966,1
14,9,14,5,1.059937,1
14,13,7,19,3.400024,3.25
10,18,9,15,1.900024,1
11,7,18,7,2.359985,1.75
8,0,6,7,4.97998,2.25
15,2,10,1,2.099976,1.5
9,19,11,12,6.439941,2.25
4,15,13,17,3.799927,2.75
17,14,8,19,5.839966,3.5
17,7,11,8,1.840088,1.75
15,13,1,6,9.23999,5.25
14,18,13,18,0.8000488,0.25
8,11,10,4,2.360107,2.25
10,17,11,13,1.839966,1.25
5,12,18,17,16.97998,4.5
4,9,14,17,7.359985,4.5
8,5,17,3,3.399902,2.75
10,11,19,9,3.400024,2.75
11,6,12,11,2.099976,1.5
2,12,12,0,5.73999,5.5
6,19,6,18,0.2800293,0.25
2,17,19,18,6.059937,4.5
9,14,13,12,2.420044,1.5
17,7,1,1,5.73999,5.5
16,16,11,0,8.380005,5.25
10,5,3,2,3.140015,2.5
15,17,18,2,7.880005,4.5
18,17,2,18,6.079956,4.25
16,15,5,19,6.02002,3.75
14,4,8,18,11.30005,5
18,11,6,8,4.199951,3.75
12,15,5,13,2.359985,2.25
13,12,19,18,3.140015,3
16,6,7,4,3.400024,2.75
18,3,0,15,8.380005,7.5
0,0,12,7,6.280029,4.75
17,2,4,9,5.780029,5
14,8,5,0,4.959961,4.25
1,18,8,15,3.73999,2.5
8,0,13,4,2.639893,2.25
5,18,13,7,6.039917,4.75
5,6,12,8,2.640015,2.25
13,9,4,8,2.619995,2.5
15,14,6,12,3.400024,2.75
19,13,19,19,1.579956,1.5
6,1,17,14,11.26001,6
3,6,1,5,1.319946,0.75
16,14,12,19,2.880005,2.25
3,9,15,8,7.280029,3.25
15,5,8,12,4.73999,3.5
10,0,18,12,5.219971,5
4,17,18,5,7.059937,6.5
6,10,18,14,4.73999,4
2,8,17,9,7.679932,4
4,17,12,10,4.47998,3.75
1,14,0,3,3.660034,3
2,3,3,16,4.180054,3.5
18,11,17,6,4.199951,1.5
11,8,0,8,3.679932,2.75
16,9,10,19,4.179932,4
6,7,10,5,4.800049,1.5
9,16,15,5,6.300049,4.25
7,1,2,3,1.839966,1.75
10,6,8,17,5.859985,3.25
5,7,5,1,2.619995,1.5
13,3,9,18,5,4.75
1,18,1,16,1.579956,0.5
2,1,19,12,10.47998,7
4,12,13,10,2.880005,2.75
10,9,11,2,2.099976,2
10,3,15,18,5.73999,5
8,15,2,6,4.199951,3.75
13,15,19,15,2.619995,1.5
19,19,15,4,6.040039,4.75
19,3,7,0,4.720093,3.75
16,16,17,12,1.319946,1.25
4,18,10,3,5.47998,5.25
7,16,18,12,3.920044,3.75
5,14,11,16,2.099976,2
8,1,3,2,1.579956,1.5
9,11,17,18,3.920044,3.75
12,4,13,7,1.060059,1
1,12,3,6,2.099976,2
18,7,3,5,4.439941,4.25
0,19,13,6,6.780029,6.5
1,16,8,8,4.47998,3.75
1,7,15,16,6.560059,5.75
14,12,18,17,2.880005,2.25
15,11,7,5,3.660034,3.5
6,11,16,19,6.800049,4.5
5,12,1,11,4.640015,1.25
17,16,2,1,15.34009,7.5
17,2,3,18,10.47998,7.5
15,14,11,2,5.219971,4
2,1,0,9,2.619995,2.5
5,13,0,2,5.299927,4
7,11,1,14,6.859985,2.25
7,1,10,5,2.359985,1.75
10,1,9,2,0.5400391,0.5
1,10,3,6,1.579956,1.5
2,17,1,5,3.680054,3.25
10,4,0,10,18.02002,4
10,2,0,19,14.46008,6.75
2,8,16,15,8.939941,5.25
15,0,16,0,0.2800293,0.25
8,16,17,8,5.280029,4.25
1,5,19,3,6.540039,5
14,10,0,13,4.959961,4.25
17,15,8,12,3.140015,3
3,5,0,19,4.440063,4.25
9,13,2,15,3.699951,2.25
18,2,11,12,5.52002,4.25
2,2,9,13,4.700073,4.5
3,18,14,17,3.140015,3
8,15,13,18,2.619995,2
13,11,8,16,3.419922,2.5
7,10,14,13,3.140015,2.5
11,2,12,8,1.839966,1.75
15,15,7,15,6.599976,2
4,13,12,2,5.240112,4.75
7,5,6,2,1.059937,1
14,15,10,5,3.659912,3.5
15,1,12,13,3.920044,3.75
15,16,19,7,4.97998,3.25
3,17,0,18,1.580078,1
11,3,7,15,4.180054,4
19,11,1,11,5.540039,4.5
8,8,4,16,6.559937,3
9,15,12,10,2.619995,2
18,9,5,17,5.47998,5.25
0,6,15,8,7.099976,4.25
19,6,0,5,6.579956,5
3,8,13,5,3.919922,3.25
17,4,9,10,4.219971,3.5
8,11,10,14,1.839966,1.25
11,16,3,16,3.140015,2
16,6,1,13,12.47998,5.5
1,0,0,10,3.400024,2.75
3,1,2,17,12.0199,4.25
10,4,10,3,0.2800293,0.25
0,12,9,4,4.459961,4.25
4,16,1,15,1.340088,1
14,12,11,4,3.400024,2.75
6,0,14,15,7.079956,5.75
3,10,9,17,6.359985,3.25
13,15,9,16,1.320068,1.25
6,9,5,13,1.880005,1.25
11,19,15,2,6.839966,5.25
11,19,19,11,5.219971,4
4,3,0,16,5.52002,4.25
2,18,8,11,7.73999,3.25
6,7,11,4,2.099976,2
18,12,13,0,4.959961,4.25
0,16,10,2,6.740112,6
17,9,18,17,3.159912,2.25
8,15,10,17,2.099976,1
19,9,11,17,4.460083,4
19,4,9,0,4.699951,3.5
16,17,18,9,3.680054,2.5
16,8,17,2,1.840088,1.75
19,16,1,11,6.800049,5.75
0,16,6,7,3.939941,3.75
17,17,10,3,9,5.25
16,16,4,2,6.779907,6.5
17,11,8,12,3.140015,2.5
0,9,1,14,5.26001,1.5
18,5,18,3,0.539917,0.5
14,9,4,13,3.660034,3.5
15,13,8,9,2.880005,2.75
9,8,1,6,5.619995,2.5
6,10,17,7,9.23999,3.5
3,1,12,7,7.119995,3.75
1,8,11,2,6.560059,4
6,8,12,19,6.880005,4.25
14,14,11,15,1.579956,1
11,12,17,2,5.02002,4
14,14,11,1,6.179932,4
12,0,10,4,2.619995,1.5
7,11,1,12,2.400024,1.75
11,7,11,16,2.359985,2.25
7,16,10,10,2.359985,2.25
16,1,7,2,2.619995,2.5
10,12,16,14,2.100098,2
8,18,8,1,5,4.25
15,4,11,17,4.719971,4.25
1,14,4,1,4.179932,4
4,8,13,13,3.660034,3.5
0,10,7,12,2.359985,2.25
4,8,6,6,1.060059,1
7,10,11,0,5.76001,3.5
4,5,14,5,3.660034,2.5
19,17,12,18,3.179932,2
6,14,18,13,3.679932,3.25
7,10,4,3,3.140015,2.5
14,3,13,8,1.580078,1.5
6,2,9,14,5.040039,3.75
19,9,7,7,5.300049,3.5
11,16,8,13,4.079956,1.5
9,2,5,3,1.599976,1.25
12,7,1,8,3.700073,3
18,18,16,1,6.699951,4.75
18,13,1,9,5.47998,5.25
3,12,1,17,1.839966,1.75
2,9,8,5,4.719971,2.5
19,13,19,9,2.100098,1
18,1,10,0,2.359985,2.25
10,9,9,9,0.2800293,0.25
2,1,18,7,8.879883,5.5
19,5,17,0,2.360107,1.75
7,7,16,18,5.220093,5
14,18,7,14,6.060059,2.75
10,8,2,4,3.420044,3
11,5,1,14,6.02002,4.75
10,19,11,8,3.700073,3
16,6,10,13,4.199951,3.25
6,14,12,10,2.900024,2.5
19,14,3,2,8.339966,7
18,19,16,18,0.8000488,0.75
4,4,6,0,1.580078,1.5
0,6,4,11,2.880005,2.25
13,6,10,9,2.139893,1.5
3,7,4,0,2.619995,2
10,11,5,10,3.440063,1.5
11,19,15,0,6.52002,5.75
8,8,1,5,5.099976,2.5
16,3,4,10,6.040039,4.75
3,18,6,14,1.839966,1.75
0,4,4,16,4.180054,4
16,7,4,11,8.459961,4
2,4,8,10,5.52002,3
3,4,6,8,1.839966,1.75
11,15,0,15,2.880005,2.75
5,13,11,1,8.900024,4.5
5,14,14,16,3.160034,2.75
12,7,0,12,5.799927,4.25
4,19,15,7,9.960083,5.75
10,16,4,3,9.800049,4.75
8,9,13,14,3.420044,2.5
10,11,7,7,3.939941,1.75
12,8,13,0,2.359985,2.25
8,17,10,5,4.5,3.5
0,9,14,5,5.26001,4.5
11,14,14,16,1.319946,1.25
5,12,1,8,3.699951,2
18,0,13,11,4.97998,4
10,2,0,19,11,6.75
19,11,7,18,4.959961,4.75
3,10,15,10,3.140015,3
1,11,16,19,6.52002,5.75
0,17,19,2,12.16003,8.5
11,10,19,16,3.660034,3.5
14,12,12,14,3.160034,1
12,7,4,13,4.219971,3.5
14,4,2,17,8.959961,6.25
5,16,11,9,4.199951,3.25
1,2,3,4,1.059937,1
14,10,17,10,0.7999268,0.75
4,5,7,6,3.679932,1
3,11,12,15,3.920044,3.25
9,18,9,15,1.600098,0.75
14,12,19,9,2.619995,2
11,5,0,17,13.14001,5.75
5,2,18,2,3.400024,3.25
2,19,6,6,9.140015,4.25
7,3,17,9,5.02002,4
19,9,16,15,2.640015,2.25
3,4,8,15,5.539917,4
1,17,0,14,2.119995,1
3,14,1,3,3.920044,3.25
17,9,15,16,2.920044,2.25
2,18,11,0,9.420044,6.75
5,2,7,16,4.180054,4
6,6,11,18,6.540039,4.25
10,6,2,6,3.699951,2
6,13,0,11,2.940063,2
13,15,9,19,2.380005,2
5,9,11,0,6.079956,3.75
4,6,11,0,3.400024,3.25
1,9,6,8,2.100098,1.5
12,14,11,15,1.619995,0.5
12,7,13,7,0.7999268,0.25
2,11,0,13,1.619995,1
14,1,5,10,4.719971,4.5
14,19,8,8,4.439941,4.25
18,8,1,2,6.52002,5.75
17,19,19,7,4.699951,3.5
14,2,6,15,6.299927,5.25
9,13,7,16,1.319946,1.25
14,1,2,4,5.52002,3.75
0,12,18,18,6.26001,6
11,10,6,16,3.679932,2.75
15,10,4,11,3.97998,3
2,8,6,14,2.900024,2.5
6,0,5,18,5.480103,4.75
19,1,2,8,9.959961,6
4,2,18,13,7.599976,6.25
17,7,19,17,3.140015,3
2,3,4,7,2.619995,1.5
9,9,1,6,3.400024,2.75
8,2,8,8,2.619995,1.5
0,10,18,19,7.839966,6.75
6,2,2,7,3.439941,2.25
8,15,4,12,1.839966,1.75
10,19,13,7,5.5,3.75
10,17,3,10,4.179932,3.5
12,14,1,6,5.76001,4.75
16,17,12,13,2.099976,2
11,5,11,10,1.600098,1.25
8,7,1,8,2.940063,2
10,14,18,11,3.439941,2.75
17,2,18,15,4.179932,3.5
14,11,18,17,5,2.5
14,16,17,12,4.060059,1.75
14,7,16,12,2.779907,1.75
10,13,13,2,3.659912,3.5
19,1,4,10,8.880005,6
15,15,0,17,5.280029,4.25
9,5,2,16,9.02002,4.5
3,0,13,12,10,5.5
19,13,9,11,3.140015,3
8,13,7,9,1.599976,1.25
13,7,1,17,6.02002,5.5
13,14,10,19,3.219971,2
14,16,5,9,4.180054,4
6,18,2,1,6.539917,5.25
15,11,10,15,2.639893,2.25
6,8,19,13,4.700073,4.5
7,7,13,8,2.119995,1.75
3,11,16,10,6.280029,3.5
16,19,12,6,4.440063,4.25
16,17,13,8,4.5,3
3,17,5,16,1.319946,0.75
18,11,9,9,4,2.75
16,15,1,4,9.680054,6.5
12,14,14,8,2.100098,2
0,1,13,0,3.659912,3.5
2,0,5,19,8.160034,5.5
1,7,2,10,1.060059,1
11,16,14,0,7.819946,4.75
11,0,0,4,4.459961,3.75
2,14,2,3,2.880005,2.75
3,9,17,4,5.5,4.75
3,7,11,17,9.26001,4.5
4,7,9,2,3.179932,2.5
1,12,0,16,1.840088,1.25
1,2,6,8,2.880005,2.75
19,5,5,7,4.180054,4
9,12,8,1,3.660034,3
0,7,9,12,4.180054,3.5
10,12,10,5,2.300049,1.75
13,10,14,16,2.120117,1.75
0,19,8,15,5.100098,3
17,9,6,19,6.320068,5.25
13,2,0,6,7.060059,4.25
16,7,2,12,6.819946,4.75
16,9,18,5,1.580078,1.5
4,8,16,14,4.699951,4.5
19,15,8,13,8.439941,3.25
11,9,7,19,4.719971,3.5
12,15,5,5,7.399902,4.25
16,13,1,8,5.740112,5
19,13,12,9,3.160034,2.75
9,9,16,15,4.480103,3.25
18,9,15,11,1.320068,1.25
16,4,8,7,3.399902,2.75
1,7,10,4,4.219971,3
6,16,17,11,5.26001,4
19,1,5,3,4.180054,4
4,14,15,15,3.420044,3
12,19,18,1,9,6
1,15,10,7,5.23999,4.25
5,16,11,5,5.23999,4.25
6,6,17,16,6.040039,5.25
15,4,10,13,3.960083,3.5
13,15,19,0,6,5.25
19,16,5,1,14.18005,7.25
3,4,9,8,2.619995,2.5
17,18,3,6,7.819946,6.5
14,15,14,2,3.399902,3.25
11,13,5,10,2.880005,2.25
12,17,19,10,3.659912,3.5
15,4,17,11,2.359985,2.25
10,2,10,15,4.200073,3.25
0,12,3,11,1.579956,1
18,2,6,17,9.640015,6.75
11,0,16,0,1.319946,1.25
16,7,11,5,1.840088,1.75
3,15,7,10,2.880005,2.25
3,2,11,2,3.160034,2
5,17,14,15,3.399902,2.75
14,11,17,3,3.400024,2.75
3,4,10,18,5.47998,5.25
17,1,3,13,6.780029,6.5
0,0,15,5,6.839966,5
2,18,2,1,13.73999,4.25
8,17,18,12,4.200073,3.75
4,2,17,11,6.02002,5.5
2,11,16,0,7.099976,6.25
0,12,14,8,4.700073,4.5
14,13,5,18,3.660034,3.5
4,7,2,19,5.76001,3.5
18,12,10,15,4.23999,2.75
16,19,4,1,7.819946,7.5
1,2,19,7,8.100098,5.75
2,1,5,17,5.76001,4.75
14,7,0,6,4.199951,3.75
18,14,6,6,5.220093,5
18,8,12,3,2.880005,2.75
6,6,13,19,5.219971,5
14,9,7,3,3.399902,3.25
11,11,15,8,2.359985,1.75
3,4,7,19,7.340088,4.75
1,10,14,11,6.839966,3.5
17,2,3,14,7.060059,6.5
12,0,11,9,3.419922,2.5
7,16,10,11,2.099976,2
5,1,7,10,2.880005,2.75
8,8,1,10,3.679932,2.25
17,10,14,16,2.880005,2.25
6,7,17,11,4.439941,3.75
14,7,7,19,5.23999,4.75
12,19,7,3,8.840088,5.25
12,0,16,5,2.880005,2.25
17,14,1,16,7.859985,4.5
1,15,9,16,2.359985,2.25
12,7,3,9,2.879883,2.75
15,12,2,0,7.599976,6.25
14,1,0,17,10.20007,7.5
10,15,16,4,4.439941,4.25
0,6,16,14,7.279907,6
2,17,11,7,5.480103,4.75
1,7,18,9,7.659912,4.75
18,10,11,11,3.680054,2
14,15,6,6,4.440063,4.25
12,6,7,17,4.700073,4
17,9,5,8,4.47998,3.25
8,11,10,13,2.380005,1
10,15,15,11,2.880005,2.25
7,1,9,3,1.059937,1
12,15,12,3,3.140015,3
16,1,15,14,3.940063,3.5
10,10,11,0,2.880005,2.75
1,6,11,6,3.459961,2.5
6,2,17,12,5.76001,5.25
16,2,0,18,11.12,8
15,1,18,6,5.040039,2
2,13,9,18,5.02002,3
10,15,1,4,10.5,5
0,8,5,12,2.920044,2.25
6,11,0,3,3.659912,3.5
15,3,13,19,6.5,4.5
19,4,6,16,7.039917,6.25
13,14,11,1,7.099976,3.75
2,14,15,15,3.659912,3.5
19,4,8,6,4.47998,3.25
2,0,1,8,3.440063,2.25
4,18,18,14,5.26001,4.5
5,18,13,0,6.780029,6.5
15,19,5,13,7.859985,4
10,1,13,5,2.359985,1.75
8,12,13,6,2.880005,2.75
4,19,19,19,9.97998,3.75
9,3,15,15,4.97998,4.5
1,8,18,17,7.299927,6.5
16,13,15,2,4.5,3
16,12,12,8,2.100098,2
10,10,19,14,4.97998,3.25
12,1,1,15,13.1001,6.25
1,14,6,17,2.619995,2
16,10,6,11,3.679932,2.75
14,7,11,14,5.579956,2.5
2,10,1,3,7.180054,2
2,6,10,4,3.180054,2.5
17,5,5,5,3.140015,3
0,12,17,5,8.119995,6
18,14,3,17,5.219971,4.5
19,10,7,3,5.47998,4.75
8,11,17,1,5.480103,4.75
9,4,11,12,3.679932,2.5
2,8,15,15,5.220093,5
9,7,17,10,3.319946,2.75
11,12,9,0,4.97998,3.5
9,15,17,5,6.799927,4.5
2,5,2,14,2.880005,2.25
9,19,6,3,4.959961,4.75
15,8,14,15,2.099976,2
12,7,15,12,2.900024,2
8,9,10,0,2.880005,2.75
9,18,16,4,5.47998,5.25
14,8,19,3,3.140015,2.5
17,19,1,2,9.119995,8.25
17,11,17,1,3.660034,2.5
16,5,16,15,3.660034,2.5
11,4,8,18,5.52002,4.25
10,19,14,9,4.519897,3.5
10,11,11,16,2.099976,1.5
16,13,13,1,6.019897,3.75
14,16,5,11,4.719971,3.5
12,15,6,5,4.180054,4
17,18,9,2,7.299927,6
14,10,3,3,6.940063,4.5
5,8,2,18,3.919922,3.25
15,8,5,12,6.039917,3.5
6,14,14,15,3.439941,2.25
8,15,9,19,1.840088,1.25
9,4,9,7,0.8000488,0.75
14,5,11,1,1.839966,1.75
19,9,19,7,1.580078,0.5
6,15,18,7,6.579956,5
16,14,11,19,3.140015,2.5
3,10,8,17,3.660034,3
6,16,8,3,4.719971,3.75
3,3,3,7,1.059937,1
19,11,5,3,6.76001,5.5
7,1,7,8,1.839966,1.75
10,5,13,19,4.960083,4.25
0,1,10,9,7.420044,4.5
17,17,16,10,2.099976,2
2,13,2,4,2.359985,2.25
13,4,8,15,4.179932,4
16,17,8,5,5.219971,5
12,3,0,0,4.47998,3.75
2,7,13,18,7.100098,5.5
6,11,12,18,3.920044,3.25
